SHEETS ['Point System', 'Spot the Fraud', 'Fraud Detective', 'Lifeline Gate (LQ)', 'Change Log']

=== Point System rows=58 cols=9 ===
Bureau Fraud Arena - Leaderboard & Point System |  |  |  |  |  |  |  | 
Three independent games. Each has its own board (Today / All Days) plus a Combined view summing a player's best run in each. |  |  |  |  |  |  |  | 
Game | Maximum Points | Leaderboard Key | Notes |  |  |  |  | 
Spot the Fraud | 100.0 | spot_the_fraud | 10 levels. Every correct answer banks points; a wrong answer or timeout ends the run and banks what you have. |  |  |  |  | 
Spoof the System | 100.0 | spoof_the_system | Three detector levels. Bank and walk away, or risk continuing. |  |  |  |  | 
Fraud Detective | 100.0 | fraud_detective | Five cases at 15 pts, plus 10 and 15 pt bonuses at the 3rd and 5th clear. |  |  |  |  | 
Combined (All) | 300.0 | combined | Sum of each player's best run across all three games. |  |  |  |  | 
CHECK: three games sum to | 300 |  | Must equal the Combined maximum of 300. |  |  |  |  | 
1. Spot the Fraud - level ladder (v5: uniform 4-option format, max 2 correct answers anywhere - original doc's points now apply unchanged) |  |  |  |  |  |  |  | 
Level | Format | Options | Select | Timer | Points | Near-Miss | Marker | Cumulative
1.0 | MCQ - single answer | 4.0 | 1.0 | 20s | 4.0 | - | - | 4
2.0 | MCQ - single answer | 4.0 | 1.0 | 20s | 5.0 | - | - | 9
3.0 | Spot the Fake (4 images) | 4.0 | 1.0 | 25s | 6.0 | - | - | 15
4.0 | MCQ - single answer | 4.0 | 1.0 | 25s | 7.0 | - | - | 22
5.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 35s | 8.0 | 4.0 | LEVEL UP | 30
6.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 35s | 10.0 | 5.0 | - | 40
7.0 | Spot the Fake grid (4 images, select 2) | 4.0 | 2.0 | 35s | 12.0 | 6.0 | - | 52
8.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 40s | 14.0 | 7.0 | LEVEL UP | 66
9.0 | Spot the Fake grid (4 images, select 2) | 4.0 | 2.0 | 40s | 16.0 | 8.0 | - | 82
10.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 40s | 18.0 | 9.0 | - | 100
TOTAL |  |  |  |  | 100 | 39 |  | 
Scoring rules |  |  |  |  |  |  |  | 
· Correct answer - full points for that level. |  |  |  |  |  |  |  | 
· Wrong answer - run ends immediately, 0 pts for that level. Everything banked so far is recorded. |  |  |  |  |  |  |  | 
· Timeout - run ends immediately. Everything banked so far is recorded. |  |  |  |  |  |  |  | 
· Near miss (multi-select only) - exactly one wrong pick. Half the level's points, and the run ends. |  |  |  |  |  |  |  | 
· Skip - banks 0 pts for that level and moves on. |  |  |  |  |  |  |  | 
2. Spoof the System |  |  |  |  |  |  |  | 
Level | Outcome | Points This Level | Running Total | Tier | Prize Draw |  |  | 
1.0 | Beat Level 1 | 17.0 | 17.0 | Achiever | - |  |  | 
2.0 | Beat Level 2 | 33.0 | 50.0 | Achiever | TBD |  |  | 
3.0 | Beat Level 3 | 50.0 | 100.0 | Achiever | TBD |  |  | 
- | Caught with nothing banked | 0.0 | 0.0 | - | - |  |  | 
Beating all three levels banks 17 + 33 + 50 = 100. Getting caught ends the run; anything already banked is kept. |  |  |  |  |  |  |  | 
3. Fraud Detective |  |  |  |  |  |  |  | 
Component | Detail | Points |  |  |  |  |  | 
Main cases | 5 graph cases per run | 15 pts each |  |  |  |  |  | 
Case total | All 5 correct | 75 pts |  |  |  |  |  | 
Bonus | 3rd case cleared | 10 pts |  |  |  |  |  | 
Bonus | 5th case cleared | 15 pts |  |  |  |  |  | 
Maximum | Cases + bonus | 100 pts |  |  |  |  |  | 
One wrong accusation ends that case. Points from earlier cases carry forward. |  |  |  |  |  |  |  | 
4. Leaderboard |  |  |  |  |  |  |  | 
· Refreshes automatically every 10 seconds. |  |  |  |  |  |  |  | 
· Scope: Today (current booth day) or All Days (whole event). |  |  |  |  |  |  |  | 
· Game filter: All (combined), Spot, Spoof, Detect. |  |  |  |  |  |  |  | 
· Top 10 shown; a player's own row pins to the bottom if they are outside it. |  |  |  |  |  |  |  | 
· Rank 1 highlighted in violet; the top 3 scores shown in violet numerals. |  |  |  |  |  |  |  | 

=== Spot the Fraud rows=153 cols=22 ===
Spot the Fraud - 149 questions, uniform 4-option format, max 2 correct answers |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
Every level uses 4 options (or 4 images); no level ever requires more than 2 correct picks. Correct options are shaded green; image levels show numbered tiles only, tell is a production note never shown in game. Reading time up to 30% over the timer is acceptable. About a third of each level is grounded in real, recent fraud news (News column); each level also has one well-known international fraud case (Intl column). No bank names are used anywhere. |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
Question ID | Level | Kind | Format | Timer (s) | Points | Near-Miss | Select N | Marker | News | Intl | Question | Opt 1 | Opt 2 | Opt 3 | Opt 4 | Correct Option(s) | Chars (Q+opts) | Read secs | Fits timer (+30% ok) | Visual tell (production note, not shown) | Product hook
FD-13 | Bridge Account (FD-01, FD-06 – FD-13) | E-COMMERCE | The Review Farm Bridge | Farm A: five sellers who only get five-star reviews from one set of buyers. | Farm B: four sellers in another category with their own review buyers. | One account is a buyer in Farm A and a seller in Farm B. | Two fake-review operations share one account. Tap the account in both. | AC-7100 | 1.0 | 15.0 | AC-7100 is a buyer on one side and a seller on the other, so it is the only account in both groups. One account playing both roles across two review farms is the person running them both. | Network intelligence – dual-role bridge in review farm networks
FD-14 | Hub Account (FD-02, FD-14 – FD-21) | PAYMENTS | The Payout Funnel | Nine accounts collected shop refunds over two days. | All nine were set up within the same six hours. | Each one passed its money to the same account within two hours. | Nine accounts collected refunds and immediately emptied into one place. Tap it. | AC-9901 | 1.0 | 15.0 | AC-9901 received money from all nine collectors and sent nothing out. When many freshly made accounts all pay into one, that one is where the money is being gathered before it disappears. | Network intelligence – fan-in hub / cash-out aggregation
FD-15 | Hub Account (FD-02, FD-14 – FD-21) | UPI | The Star Receiver | Eight people sent money in one 90-minute window. | Each sent just under ₹10,000, and none of them know each other. | All eight payments went to the same UPI ID, which has no shop behind it. | Eight strangers paid the same UPI ID in 90 minutes. Tap that ID. | AC-8801 | 1.0 | 15.0 | AC-8801 collected eight payments from unconnected senders, each kept just under the reporting limit. Splitting one big amount into small ones avoids the alerts - but the destination gives it away. | Network intelligence – structuring / sub-threshold fan-in
FD-16 | Hub Account (FD-02, FD-14 – FD-21) | BANKING | The Salary Ghost | Seven accounts each got a 'salary' from the same company on one day. | The company's address is a rented mailbox and it has no staff on record. | All seven emptied the money out within 30 minutes. | A fake company paid seven 'salaries' that were immediately passed on. Tap where they went. | AC-9090 | 1.0 | 15.0 | The seven 'employees' all sent their money to AC-9090. Dressing one big transfer up as seven salary payments makes it look routine - until you see they all end in the same place. | Network intelligence – payroll layering / two-hop fan-in
FD-17 | Hub Account (FD-02, FD-14 – FD-21) | LENDING | The Loan Harvester | Ten personal loans paid out across three lenders in one week. | All ten borrowers have similar phone numbers and the same postcode. | Each borrower forwarded the full amount within three days. | Ten loans from three lenders all drain to one account. Tap it. | AC-7777 | 1.0 | 15.0 | AC-7777 collected all ten payouts, ₹10 lakh in total. Borrowing from several lenders at once and emptying every account into one is how a ring cashes out before the lenders compare notes. | Network intelligence – cross-lender fan-in / loan stacking
FD-18 | Hub Account (FD-02, FD-14 – FD-21) | WALLET | The Wallet Drain | Twelve wallets were topped up from prepaid cards over one weekend. | The cards were bought with cash in five different cities. | Each wallet was emptied within an hour of being topped up. | Twelve wallets were loaded with cash and instantly emptied into one. Tap it. | WLT-9000 | 1.0 | 15.0 | WLT-9000 received all twelve transfers. Loading cash across many cards in many cities looks scattered, but everything reconverges on one wallet - which is the whole point of the exercise. | Network intelligence – smurfing / prepaid-card fan-in hub
FD-19 | Hub Account (FD-02, FD-14 – FD-21) | E-COMMERCE | The Return Sponge | Eight shoppers returned expensive electronics within a day of delivery. | Every item was sent back to the same warehouse, not their own addresses. | All eight refunds went to one bank account, not the cards used to pay. | Eight returns, one warehouse, one refund account. Tap that account. | AC-3330 | 1.0 | 15.0 | AC-3330 collected all eight refunds. Refunds that skip the original payment method and land somewhere else are the giveaway - real customers get their own money back. | Network intelligence – return fraud fan-in / refund hijacking
FD-20 | Hub Account (FD-02, FD-14 – FD-21) | INSURANCE | The Claim Aggregator | Seven motor claims across three insurers in one month, all minor damage. | Every claim names a different car owner but the same repair garage. | All seven payouts went to one account in the garage's name. | Seven claims across three insurers all pay one garage. Tap that account. | MER-8800 | 1.0 | 15.0 | MER-8800 appears on all seven claim files and receives every payout. One garage turning up on that many claims across different insurers, at that rate, is running the claims rather than repairing cars. | Network intelligence – insurance claim fan-in / repair fraud hub
FD-21 | Hub Account (FD-02, FD-14 – FD-21) | NBFC | The DSA Funnel | One agent filed nine home-renovation loans in a fortnight. | Each named a different builder to receive the money. | All nine builders are registered at the same address - an empty plot. | Nine loans, nine 'builders', one empty plot. Tap the account collecting the money. | AC-2222 | 1.0 | 15.0 | The nine builders are the same person, and all nine payouts went to AC-2222 - the agent's own account. Different builder names on the paperwork is a thin disguise once you follow the money. | Network intelligence – DSA collusion fan-in / shell contractor convergence
FD-22 | Money Mule Chain (FD-03, FD-22 – FD-28) | BANKING | The Three-Hop Chain | A victim sent ₹75,000 to a fake customer care number. | That account passed it on within 4 minutes, before it could be recalled. | Two more accounts passed it along just as fast. | Money moved through three accounts after the victim. Tap the last one in the chain. | AC-1005 | 1.0 | 15.0 | AC-1005 is where the chain stops - it received the money and sent nothing on. Each account in between takes a small cut and passes the rest, but the last one is the fraudster's own. | Network intelligence – linear mule chain / exit node detection
FD-23 | Money Mule Chain (FD-03, FD-22 – FD-28) | UPI | The UPI Relay Race | A victim sent ₹3,20,000 to a fake investment platform. | The money moved through four more UPI IDs in under 8 minutes. | The last one turned the balance into cryptocurrency. | Follow the money from the victim to where it leaves the banking system. Tap the last account. | AC-5506 | 1.0 | 15.0 | AC-5506 is the end of the chain and the point where the money became crypto. Each account held the funds for under two minutes, which is faster than any recall request can travel. | Network intelligence – UPI relay / crypto off-ramp detection
FD-24 | Money Mule Chain (FD-03, FD-22 – FD-28) | WALLET | The Wallet Hop | A work-from-home scam took ₹18,000 from a victim. | The money passed through three wallets, each on a different phone number. | The fourth wallet turned it into cash at a shop counter. | Four wallets stand between the victim and cash. Tap the one that cashed out. | WLT-1005 | 1.0 | 15.0 | WLT-1005 is the last wallet and the only one that took cash out at a counter. Once money becomes cash, the trail stops - which is why the cash-out point is what investigators chase. | Network intelligence – wallet hop chain / kiosk cash-out
FD-25 | Money Mule Chain (FD-03, FD-22 – FD-28) | PAYMENTS | The Branching Mule | A company wired ₹5,20,000 to what looked like a trusted supplier. | That account split the money three ways within 6 minutes. | All three then sent their share to the same account. | The money split three ways, then came back together. Tap where it ended up. | AC-9999 | 1.0 | 15.0 | AC-9999 received all three shares. Splitting money up and rejoining it creates three separate trails to follow, but they all lead to the same place - which is how the pattern gets caught. | Network intelligence – split-reconverge mule topology
FD-26 | Money Mule Chain (FD-03, FD-22 – FD-28) | BNPL | The BNPL Mule Exit | Six credit limits were drawn down at once across three apps, one phone. | Each amount was passed through one middle account. | All six middle accounts sent their money to the same person. | Six borrowings, one hop each, one final destination. Tap it. | AC-8000 | 1.0 | 15.0 | AC-8000 sits at the end, collecting from all six. One phone opening six credit lines and one account collecting all six payouts is a single operation wearing six names. | Network intelligence – BNPL stacking / two-hop fan-in exit
FD-27 | Money Mule Chain (FD-03, FD-22 – FD-28) | BANKING | The Five-Hop Laundry | ₹1,10,000 stolen by phishing entered the banking system. | It passed through five accounts at five different banks in 25 minutes. | The fifth account wired it overseas. | Five banks, 25 minutes, then out of the country. Tap the account that sent it abroad. | AC-6666 | 1.0 | 15.0 | AC-6666 made the overseas transfer - the point of no return. The five quick hops beforehand exist to burn through the short window in which a transfer can still be pulled back. | Network intelligence – cross-bank mule chain / RTGS exit node
FD-28 | Money Mule Chain (FD-03, FD-22 – FD-28) | UPI | The Impersonation Exit | A pensioner got a call from a fake tax officer and sent ₹60,000. | The money moved through two more UPI IDs, minutes apart. | The third took the cash out via a QR code at a petrol pump. | Three hops from the victim to cash. Tap the account that took the cash. | AC-7004 | 1.0 | 15.0 | AC-7004 is the end of the chain. A QR withdrawal at a petrol pump turns the money into cash with nobody checking who is collecting it. | Network intelligence – impersonation scam / QR cash-out exit
FD-29 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | E-COMMERCE | The Rating Farm Payout | Six buyers each ordered from the same seller three times in two weeks. | None of them has ever bought from anyone else. | Everything was refunded, but not to the cards they paid with. | One seller is inventing its own customers. Tap the account collecting the refunds. | AC-5500 | 1.0 | 15.0 | AC-5500 sits at the centre: six buyers pay the seller, and all the refunds come back to AC-5500 instead of to the buyers. The buyers, the seller and the account are all the same person. | Network intelligence – closed self-dealing loop / rating manipulation
FD-30 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | E-COMMERCE | The Phantom Auction | Seven bidders pushed the price of a watch up at auction. | Six of them have never bid on anything else; the seventh is the seller. | The winner's payment went to an account shared with five of the losers. | The bidding was faked to drive the price up. Tap the account that collected the money. | AC-6600 | 1.0 | 15.0 | AC-6600 is named on both the seller's paperwork and most of the fake bidders'. Sharing one bank account across seller and bidders is what proves they are all the same person. | Network intelligence – shill bidding / shared identity graph
FD-31 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | UPI | The Merchant Loop | A shop's UPI code took payments from five accounts on one phone. | The 'customers' left reviews, but the shop has no address and ships nothing. | The shop's earnings flowed straight back to those same five accounts. | A shop and its five customers are passing the same money round in a circle. Tap where the profit leaks out. | AC-9200 | 1.0 | 15.0 | The shop and the five customers move money in a loop with no real trade happening. AC-9200 is where the money actually leaves the circle, which shows who benefits from the fake sales figures. | Network intelligence – cyclic merchant loop / GMV inflation
FD-32 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | BANKING | The Round-Trip Trade | Two companies sent each other ₹50 lakh on the same day. | They share a director, spelled differently on each filing. | A third account took ₹3 lakh in 'commission' from both. | Two companies traded in a circle while a third quietly took a cut. Tap that third account. | AC-1202 | 1.0 | 15.0 | The ₹50 lakh went round and came straight back, so nothing was really bought or sold - but it makes both companies look busy. AC-1202 took ₹1.5 lakh from each side for arranging it. | Network intelligence – round-trip trade / commission skimming
FD-33 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | INSURANCE | The Garage Ring | Four garages are registered as separate businesses with different insurers. | All four use the same bank account for claim payouts. | A fifth account is swept the money from that shared account every day. | Four 'separate' garages share one account, which pays one person. Tap the final account. | AC-6601 | 1.0 | 15.0 | The four garages all settle into AC-5501, which then forwards everything to AC-6601 each day. Four business registrations hide one operator collecting all the claim money. | Network intelligence – multi-entity self-dealing / shared beneficiary
FD-34 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | BNPL | The Phantom Purchase Loop | Five borrowers bought from the same online shop on one day. | The shop is 10 days old and marked everything 'delivered' with no tracking. | All five refunds went to one wallet, not back to the credit lines. | Five purchases from a brand-new shop that ships nothing. Tap the wallet taking the refunds. | WLT-6600 | 1.0 | 15.0 | WLT-6600 collected all five refunds. The same person controls the shoppers and the shop: buy on credit, deliver nothing, and take the refunds in a wallet the lender cannot reach. | Network intelligence – BNPL phantom merchant / refund redirection
FD-35 | Synthetic Identity Cluster (FD-35 – FD-40) | BANKING | The Synthetic Spoke Wheel | Eight accounts opened in one week, each with a different ID number. | All eight selfies were taken on the same phone in the same spot. | The same person introduced all eight, and is not a bank employee. | Eight 'different' customers all came from one introducer. Tap that account. | AC-5050 | 1.0 | 15.0 | AC-5050 introduced every one of the eight. Eight selfies taken at identical coordinates means they were all made in one sitting - and the introducer is the person who made them. | Network intelligence – synthetic identity cluster / introducer hub detection
FD-36 | Synthetic Identity Cluster (FD-35 – FD-40) | LENDING | The Phantom Borrower Hub | Seven loan applications from seven people arrived within 48 hours. | All seven gave the same second phone number as their contact. | One person answered that number and confirmed all seven. | Seven borrowers, one phone number, one voice confirming them all. Tap the account behind it. | AC-4040 | 1.0 | 15.0 | AC-4040 is the phone number shared by all seven applications. When one person can vouch for seven supposedly unrelated borrowers, there is really only one borrower. All seven defaulted together. | Network intelligence – synthetic borrower hub / shared contact graph
FD-37 | Synthetic Identity Cluster (FD-35 – FD-40) | WALLET | The Identity Factory | Ten wallets were opened over three days, each with a video check. | It is the same face in all ten videos, with small changes of makeup. | Nine of the ten immediately sent their opening balance to the tenth. | One person opened ten wallets in disguise. Tap the one that collected the money. | WLT-2210 | 1.0 | 15.0 | WLT-2210 received the balance from all nine others. The disguises fooled the camera, but the moment the money moved, all ten pointed at one account. | Network intelligence – identity factory / biometric cluster hub
FD-38 | Synthetic Identity Cluster (FD-35 – FD-40) | BNPL | The Synthetic Credit Ring | Six credit profiles were made using ID numbers one digit apart. | All six name the same employer, a company with no staff. | All six credit limits were drawn down from the same phone. | Six invented borrowers, one phone. Tap the phone that links them. | DEV-9A1F | 1.0 | 15.0 | DEV-9A1F is the phone used for all six applications. ID numbers in a neat sequence means they were generated, not born - and one phone drawing six credit lines confirms one operator. | Device intelligence – synthetic identity cluster / device hub
FD-39 | Synthetic Identity Cluster (FD-35 – FD-40) | NBFC | The Cluster Maestro | Nine loan files each name a different guarantor. | All nine guarantors live at the same address and have no credit history. | The same field officer handled all nine, and took unexplained cash deposits. | Nine invented guarantors and one officer who approved them all. Tap the officer's account. | AC-3030 | 1.0 | 15.0 | AC-3030 processed all nine loans and received cash deposits in the same period. Nine guarantors at one address with no financial trace do not exist - somebody inside signed them off. | Network intelligence – insider hub / synthetic guarantor cluster
FD-40 | Synthetic Identity Cluster (FD-35 – FD-40) | BANKING | The Deepfake KYC Hub | Eleven accounts passed a video check over four days. | All eleven faces were later flagged as computer-generated. | All eleven video calls came from the same office internet connection. | Eleven fake faces, one connection, and one account they all paid. Tap it. | AC-7111 | 1.0 | 15.0 | AC-7111 received the first payment from each of the other ten. Eleven made-up faces from one location, all paying into one account, is one person running eleven identities. | Device intelligence – deepfake KYC cluster / collection hub
FD-41 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | BANKING | The New Device Handoff | A five-year-old account logged in from a phone never seen before. | The registered mobile number was changed 30 minutes later. | ₹95,000 left within the hour - the biggest transfer ever on the account. | New phone, changed number, money gone. Tap the phone that started it. | DEV-BB99 | 1.0 | 15.0 | DEV-BB99 appears for the first time, immediately followed by a number change and a large transfer. Changing the contact number first is deliberate - it stops the real owner getting the alerts. | Device intelligence – new device ATO / credential change flag
FD-42 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | E-COMMERCE | The Shipping Address Pivot | A two-year-old shopping account logged in from a new phone. | The delivery address was changed straight away. | Five expensive electronics orders followed within 20 minutes. | Somebody got into the account and redirected the deliveries. Tap the phone they used. | DEV-DD50 | 1.0 | 15.0 | DEV-DD50 combined a new phone, an instant address change and a burst of orders for easily resold goods. That sequence - get in, redirect, spend fast - is what a hijacked account looks like. | Device intelligence – ATO shipping redirect / new device burst order
FD-43 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | WALLET | The Wallet Hijack | A wallet used daily for groceries logged in from a new phone. | The whole balance left within 5 minutes. | The one-time code was entered correctly, so the number was likely hijacked. | A wallet was emptied minutes after a stranger logged in. Tap the account that received it. | AC-9800 | 1.0 | 15.0 | AC-9800 received the full balance within five minutes. A new phone, a correct code and an instant full transfer to a stranger means somebody took over the mobile number itself. | Device intelligence – SIM-swap wallet drain / new device full balance exit
FD-44 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | BANKING | The Beneficiary Swap | A company account with 12 regular payees was opened at 2:47 AM. | Three new payees were added and one existing one was edited. | ₹8,50,000 was sent to a brand-new payee 90 seconds later. | Somebody edited the payee list at 2:47 AM and paid themselves. Tap the account they paid. | AC-3703 | 1.0 | 15.0 | AC-3703 was added and paid ₹8,50,000 within 90 seconds - far too fast for a real payment. A middle-of-the-night login, a rewritten payee list and an instant transfer is a hijacked company account. | Device intelligence – corporate ATO / beneficiary manipulation
FD-45 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | UPI | The Cluster Device Intruder | Six family members' UPI accounts have run normally for three years. | One account logged in from a phone none of the six had ever used. | That phone immediately sent ₹1 to all five other family accounts. | A stranger's phone got into a family's accounts and started testing. Tap that phone. | DEV-HH22 | 1.0 | 15.0 | DEV-HH22 has never appeared in three years of family history, yet it sent ₹1 to all five other accounts. Tiny test payments are how somebody checks which accounts still work before emptying them. | Device intelligence – cluster intruder device / mule probe detection
FD-46 | Bust-Out Ring (FD-46 – FD-49) | LENDING | The Coordinated Bust-Out | Six credit cards were maxed out within the same 48 hours. | All six had spotless records for over a year beforehand. | Nobody has repaid since, and all six phones are switched off. | Six perfect customers cashed out together and vanished. Tap the TWO most connected accounts. | AC-5601, AC-5602 | 2.0 | 15.0 | AC-5601 and AC-5602 share more shops, phones and connections with the rest of the group than any other pair. In a group like this, the most connected members are usually the ones organising it. | Network intelligence – bust-out ring / centrality-based leader detection
FD-47 | Bust-Out Ring (FD-46 – FD-49) | BNPL | The BNPL Bust-Out | Four credit accounts were opened the same day from one phone. | Each spent small amounts on time for six months to build trust. | In month seven all four maxed out and stopped paying. | Four accounts built a good record, then cashed out together. Tap the phone that made them. | DEV-JJ30 | 1.0 | 15.0 | DEV-JJ30 created all four accounts. Six months of good behaviour is an investment - it buys a bigger limit to walk away with. The shared phone is what links four otherwise unrelated names. | Device intelligence – BNPL long-con bust-out / shared creation device
FD-48 | Bust-Out Ring (FD-46 – FD-49) | NBFC | The Dealer Bust-Out | A dealer filed eight used-car loans over three months, all approved. | In month four all eight defaulted without a single payment. | The cars either do not exist or were used for more than one loan. | Eight car loans on cars that were never really there. Tap the THREE most connected files. | LOAN-7101, LOAN-7102, LOAN-7103 | 3.0 | 15.0 | LOAN-7101, 7102 and 7103 share a guarantor, a vehicle document and a phone number. Three separate links between the same three files means one person filed all three. | Network intelligence – vehicle loan bust-out / clique detection
FD-49 | Bust-Out Ring (FD-46 – FD-49) | BANKING | The Payroll Bust-Out | A company opened salary accounts for 15 new staff in one month. | After two salaries, 12 of them asked for the maximum overdraft. | All 12 took the cash the same day, and the company shut the next week. | Twelve staff emptied their overdrafts as the company disappeared. Tap the TWO most connected accounts. | AC-8801, AC-8802 | 2.0 | 15.0 | AC-8801 and AC-8802 share cash machines, referral codes and connections with more of the group than anyone else. Somebody recruited the other ten and set the date. | Network intelligence – payroll bust-out / co-ordinator degree centrality
FD-50 | Dealer Fraud (FD-50 – FD-52) | LENDING · DEALER FRAUD | The Inventory Phantom | A car dealer took 11 loans against showroom stock over two months. | An audit found only 4 of the 11 cars actually on the lot. | All 11 payouts went into the same dealer account within a day. | Eleven loans against cars that were never there. Tap the account that took the money. | AC-4400 | 1.0 | 15.0 | AC-4400 collected all 11 payouts - ₹87 lakh against stock that mostly did not exist. Borrowing against inventory nobody checked is easy money until somebody walks the lot. | Network intelligence – floor-plan fraud / phantom inventory fan-in
FD-51 | Dealer Fraud (FD-50 – FD-52) | LENDING · DEALER FRAUD | The Double-Dip Dealer | The same six cars appear on loan papers at two different lenders. | Each car was used as security twice, and neither lender was told. | Both lenders paid into the same dealer account. | The same cars were used for two sets of loans. Tap the account that took both payouts. | AC-5500 | 1.0 | 15.0 | AC-5500 received money from both lenders against the same six cars. Neither lender could see it alone - the double-pledging only shows up when you look at the cars rather than the loans. | Network intelligence – double-pledge collateral / cross-lender fan-in
FD-52 | Dealer Fraud (FD-50 – FD-52) | LENDING · DEALER FRAUD | The Straw Buyer Ring | Eight people took car loans through one dealer over 30 days. | Tracking shows all eight cars parked at the dealer's own yard. | All eight borrowers earn under ₹15,000 a month; their instalments cost more. | Eight borrowers who never got their cars. Tap the account that collected all eight loans. | AC-6800 | 1.0 | 15.0 | AC-6800 collected ₹36 lakh from eight loans taken by people who could never afford the repayments. The cars never left the dealer's yard, so the borrowers were names on paper, nothing more. | Network intelligence – straw buyer ring / dealer disbursement fan-in

=== Lifeline Gate (LQ) rows=19 cols=10 ===
Lifeline Gate - 15 questions |  |  |  |  |  |  |  |  | 
Shown after a failed level so the player can continue. The answer is always Bureau; only its position changes. Carried over unchanged. |  |  |  |  |  |  |  |  | 
Question ID | Question | Opt 1 | Opt 2 | Opt 3 | Opt 4 | Correct Option | Answer | Points | Effect
LQ-01 | Fill in the blank: Federal _______ of Investigation (FBI) | Agency | Bureau | Division | Office | 2.0 | Bureau | 0.0 | Continue after a failed level
LQ-02 | Fill in the blank: Central _______ of Investigation (CBI) | Board | Agency | Bureau | Department | 3.0 | Bureau | 0.0 | Continue after a failed level
LQ-03 | Fill in the blank: The _______ of Indian Standards certifies product quality in India. | Bureau | Board | Authority | Office | 1.0 | Bureau | 0.0 | Continue after a failed level
LQ-04 | Fill in the blank: The US Census _______ counts the population every decade. | Office | Department | Agency | Bureau | 4.0 | Bureau | 0.0 | Continue after a failed level
LQ-05 | What French word — originally meaning 'writing desk' — became the English term for a government department? | Maison | Dossier | Bureau | Rapport | 3.0 | Bureau | 0.0 | Continue after a failed level
LQ-06 | Fill in the blank: A _______ de change is a currency exchange office. | Centre | Bureau | Guichet | Comptoir | 2.0 | Bureau | 0.0 | Continue after a failed level
LQ-07 | Fill in the blank: Better Business _______ — the consumer protection organisation in the US. | Agency | Bureau | Authority | Board | 2.0 | Bureau | 0.0 | Continue after a failed level
LQ-08 | Fill in the blank: The _______ of Meteorology is Australia's national weather service. | Institute | Centre | Department | Bureau | 4.0 | Bureau | 0.0 | Continue after a failed level
LQ-09 | The word "bureaucracy" literally means rule by _______ (desks / offices). | Cracy | Buro | Bureau | Reau | 3.0 | Bureau | 0.0 | Continue after a failed level
LQ-10 | Fill in the blank: The Federal _______ of Prisons operates the US federal prison system. | Bureau | Agency | Division | Authority | 1.0 | Bureau | 0.0 | Continue after a failed level
LQ-11 | Fill in the blank: The _______ of Labor Statistics publishes the US monthly jobs report. | Office | Bureau | Board | Agency | 2.0 | Bureau | 0.0 | Continue after a failed level
LQ-12 | Fill in the blank: The _______ of Engraving and Printing produces US paper currency. | Bureau | Office | Agency | Department | 1.0 | Bureau | 0.0 | Continue after a failed level
LQ-13 | Which 6-letter French word (also used in English) means "an office" or "a chest of drawers"? | Maison | Atelier | Bureau | Grenier | 3.0 | Bureau | 0.0 | Continue after a failed level
LQ-14 | Fill in the blank: The company running this Fraud Arena is called _______. | Cipher | Bureau | Nexus | Prism | 2.0 | Bureau | 0.0 | Continue after a failed level
LQ-15 | Fill in the blank: A travel _______ books flights, hotels, and tours on behalf of clients. | Agency | Service | Bureau | Office | 3.0 | Bureau | 0.0 | Continue after a failed level

=== Change Log rows=27 cols=4 ===
What changed in this version |  |  | 
Answer keys were not touched. Only wording, option labels and the point system changed. |  |  | 
Area | Before | After | Why
Spot the Fraud length | Average 596 chars per question; 132 of 135 could not be read inside the timer | Average 158 chars; every question reads inside 70% of its timer | Players were timing out on reading alone, before any thinking.
Image level options | 'Image 2 - AI-generated (teeth boundaries merge)' shown as the option | 'Image 1'...'Image 8'; the tell moved to a production column | The option text was giving away the answer on every image level.
Fraud Detective language | in-degree, betweenness centrality, fan-in, VASP, PMLA, DCT blocks | Everyday sentences: 'All six loans paid into one account.' | Most booth visitors have no fraud background.
Detective clue length | Average 168 chars per clue | Average 62 chars per clue | Three long clues plus a brief was more reading than the graph deserved.
Spoof points | 75 max (15 / 40 / 60 / 75 by outcome) | 100 max (17 / 33 / 50, banked cumulatively) | Matches the Point System doc; all three games now cap at 100.
Detective points | 16 per case, 80 + 20 bonus | 15 per case, 75 + 10 + 15 bonus = 100 | Matches the Point System doc.
Level Up markers | Level 5 and Level 10 | Level 5 and Level 8 | Matches the Point System doc.
